,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,react_time
406,4,46,4914.518,0,56,40,0.477882518,0.522117482,4916.518
407,4,47,3861.154,0,40,35,0.526306941,0.473693059,3861.154
408,4,48,1810.596,0,70,88,0.628964898,0.371035102,1810.596
409,4,49,6114.863,1,19,10,0.468697395,0.531302605,6114.863
410,4,50,2444.855,0,70,79,0.675091805,0.324908195,2444.855
411,4,51,3256.276,0,12,10,0.561826194,0.438173806,3256.276
412,4,52,15007.925,0,18,10,0.579562288,0.420437712,15007.925
413,4,53,14697.957,1,79,70,0.424384986,0.575615014,14697.957
414,4,54,1860.584,0,34,40,0.553167912,0.446832088,1860.584
415,4,55,5034.29,0,46,40,0.392376682,0.607623318,5227.29
416,4,56,7942.371,0,26,40,0.511005513,0.488994487,7749.371
417,4,57,1541.675,0,10,19,0.611389785,0.388610215,1541.675
418,4,58,1639.813,0,54,70,0.58157738,0.41842262,1639.813
419,4,59,3309.907,1,70,47,0.531660131,0.468339869,3309.907
420,4,60,1652.721,0,35,40,0.39842016,0.60157984,1652.721
421,4,61,2686.654,0,10,5,0.575262345,0.424737655,2686.654
422,4,62,1650.025,0,49,70,0.624482089,0.375517911,1650.025
423,4,63,2717.362,0,40,54,0.703093693,0.296906307,2717.362
424,4,64,1869.81,0,70,58,0.671745946,0.328254054,1869.81
425,4,65,8438.741,1,54,40,0.516777649,0.483222351,8440.741
426,4,66,1844.599,0,70,54,0.585874351,0.414125649,1844.599
427,4,67,3257.386,0,40,26,0.475451338,0.524548662,3257.386
428,4,68,1544.762,0,10,14,0.607876068,0.392123932,1544.762
429,4,69,1977.232,0,58,70,0.645427166,0.354572834,1977.232
430,4,70,5245.961,0,10,12,0.438239935,0.561760065,5245.961
431,4,71,10697.016,1,70,49,0.447612544,0.552387456,10697.016
432,4,72,5721.714,0,47,70,0.561333675,0.438666325,5721.714
433,4,73,7035.153,0,70,65,0.439310486,0.560689514,7035.153
434,4,74,1696.698,0,40,56,0.558320647,0.441679353,1696.698
435,4,75,5437.186,0,40,46,0.646068256,0.353931744,5437.186
436,4,76,1864.389,0,10,15,0.583233093,0.416766907,1864.389
437,4,77,6701.093,0,40,34,0.44996277,0.55003723,6701.093
438,4,78,1591.685,0,5,10,0.545222516,0.454777484,1591.685
439,4,79,3241.106,0,29,40,0.575239131,0.424760869,3241.106
440,4,80,7326.801,0,10,13,0.535596416,0.464403584,7326.801
441,4,81,10370.944,0,10,0,0.569069677,0.430930323,10370.944
442,4,82,6994.066,0,40,48,0.447187435,0.552812565,6997.066
443,4,83,20801.538,0,75,70,0.41104857,0.58895143,20801.538
444,4,84,3869.451,0,63,70,0.515372203,0.484627797,3869.451
445,4,85,10888.107,0,50,40,0.383436618,0.616563382,10888.107
446,4,86,15326.428,1,40,32,0.504072435,0.495927565,15326.428
447,4,87,3698.599,1,53,40,0.587313753,0.412686247,3701.599
448,4,88,1644.716,0,40,50,0.530000357,0.469999643,1644.716
449,4,89,5217.47,1,48,40,0.453501804,0.546498196,5217.47
450,4,90,7844.832,1,40,30,0.450333767,0.549666233,7844.832
451,4,91,1715.847,0,40,53,0.634428243,0.365571757,1715.847
452,4,92,2732.037,0,42,40,0.755905975,0.244094025,2732.037
453,4,93,19264.999,0,10,1,0.556003326,0.443996674,19264.999
454,4,94,2416.989,0,56,70,0.6364,0.3636,2416.989
455,4,95,17362.41,0,40,45,0.573088367,0.426911633,17362.41
456,4,96,8393.032,1,20,10,0.606253724,0.393746276,8393.032
457,4,97,4098.332,0,1,10,0.466592149,0.533407851,4098.332
458,4,98,10515.086,0,70,56,0.417420288,0.582579712,10515.086
459,4,99,31663.561,0,32,40,0.529230751,0.470769249,31663.561
460,4,100,13825.959,0,9,10,0.612050036,0.387949964,13825.959
461,4,101,3532.394,0,3,10,0.620320814,0.379679186,3532.394
462,4,102,6932.072,0,11,10,0.463097974,0.536902026,6932.072
463,4,103,4322.377,0,72,70,0.579995515,0.420004485,4322.377
464,4,104,1712.77,0,0,10,0.61707458,0.38292542,1712.77
465,4,105,8741.852,0,10,11,0.623944419,0.376055581,8741.852
466,4,106,18617.121,0,45,40,0.459282653,0.540717347,18617.121
467,4,107,7029.46,0,10,9,0.294926426,0.705073574,7029.46
468,4,108,17355.536,0,10,3,0.575389953,0.424610047,17355.536
469,4,109,1770.037,0,40,42,0.511609059,0.488390941,1770.037
470,4,110,5798.199,0,10,20,0.549364811,0.450635189,5798.199
471,4,111,2808.845,0,13,10,0.455217126,0.544782874,2811.845
472,4,112,8212.237,1,82,70,0.479708186,0.520291814,8212.237
473,4,113,2293.854,0,27,40,0.712210064,0.287789936,2293.854
474,4,114,8415.61,1,40,27,0.383673789,0.616326211,8418.61
475,4,115,2697.017,0,30,40,0.726305155,0.273694845,2697.017
476,4,116,2157.263,0,70,82,0.625491416,0.374508584,2157.263
477,4,117,2450.887,0,70,75,0.665428767,0.334571233,2453.887
478,4,118,3564.241,0,70,72,0.599690629,0.400309371,3567.241
479,4,119,2070.507,0,70,63,0.585182835,0.414817165,2070.507
480,5,0,7222.438,0,70,91,0.514226685,0.485773315,7222.438
481,5,1,4765.239,0,7,10,0.500878688,0.499121312,4765.239
482,5,2,3295.646,1,10,4,0.544996167,0.455003833,3295.646
483,5,3,2944.05,1,17,10,0.529507522,0.470492478,2945.05
484,5,4,4044.965,0,2,10,0.539892772,0.460107228,4044.965
485,5,5,5083.667,1,68,70,0.506741145,0.493258855,5083.667
486,5,6,2478.845,0,38,40,0.666039926,0.333960074,2478.845
487,5,7,6831.774,0,70,52,0.514803214,0.485196786,6831.774
488,5,8,7215.97,0,10,8,0.486495772,0.513504228,7215.97
489,5,9,7304.288,0,70,61,0.525748849,0.474251151,7304.288
490,5,10,7185.6,1,6,10,0.396832432,0.603167568,7185.6
491,5,11,9791.269,1,40,43,0.450333788,0.549666212,9791.269
492,5,12,5181.088,0,10,16,0.530337264,0.469662736,5181.088
493,5,13,6220.18,1,10,7,0.529679644,0.470320356,6220.18
494,5,14,4647.592,0,70,84,0.572779614,0.427220386,4647.592
495,5,15,8988.713,0,51,40,0.552192706,0.447807294,8988.713
496,5,16,3464.902,0,24,40,0.55748243,0.44251757,3464.902
497,5,17,10276.159,0,43,40,0.538671116,0.461328884,10276.159
498,5,18,5499.503,0,61,70,0.522868231,0.477131769,5499.503
499,5,19,6396.53,1,16,10,0.452271435,0.547728565,6396.53
500,5,20,3607.382,0,10,2,0.576340984,0.423659016,3607.382
501,5,21,4718.766,0,70,77,0.577253173,0.422746827,4718.766
502,5,22,6240.307,0,37,40,0.566589537,0.433410463,6240.307
503,5,23,3710.405,0,40,51,0.554665639,0.445334361,3710.405
504,5,24,4812.778,0,4,10,0.613545363,0.386454637,4812.778
505,5,25,3689.549,0,10,17,0.626363287,0.373636713,3689.549
506,5,26,7967.58,0,10,6,0.480879665,0.519120335,7967.58
507,5,27,6837.966,1,70,68,0.50946748,0.49053252,6837.966
508,5,28,3779.256,1,93,70,0.504977737,0.495022263,3779.256
509,5,29,3215.512,1,91,70,0.450912046,0.549087954,3215.512
510,5,30,3665.191,1,86,70,0.465922534,0.534077466,3665.191
511,5,31,6854.612,0,70,93,0.519959835,0.480040165,6854.612
512,5,32,4058.527,0,70,86,0.564135281,0.435864719,4058.527
513,5,33,9497.24,0,8,10,0.485876882,0.514123118,9497.24
514,5,34,5471.917,0,40,37,0.501311393,0.498688607,5471.917
515,5,35,2581.39,1,77,70,0.483060865,0.516939135,2581.39
516,5,36,2750.297,1,40,24,0.535063757,0.464936243,2750.297
517,5,37,6351.305,0,40,38,0.472633626,0.527366374,6351.305
518,5,38,1710.409,1,84,70,0.502413812,0.497586188,1710.409
519,5,39,5981.896,0,52,70,0.579046026,0.420953974,5981.896
520,5,40,4242.301,1,88,70,0.508252278,0.491747722,4242.301
521,5,41,6513.653,0,10,18,0.561134098,0.438865902,6515.653
522,5,42,4276.049,1,14,10,0.454894615,0.545105385,4276.049
523,5,43,4416.106,1,40,29,0.49412192,0.50587808,4416.106
524,5,44,3549.203,0,65,70,0.595177949,0.404822051,3549.203
525,5,45,5117.803,0,15,10,0.602989311,0.397010689,5117.803
526,5,46,10385.769,0,56,40,0.524711838,0.475288162,10385.769
527,5,47,5970.382,1,40,35,0.474470195,0.525529805,5970.382
528,5,48,4631.856,0,70,88,0.504947931,0.495052069,4633.856
529,5,49,3194.466,1,19,10,0.598890327,0.401109673,3194.466
530,5,50,3151.831,0,70,79,0.545881092,0.454118908,3151.831
531,5,51,5548.877,0,12,10,0.521603234,0.478396766,5551.877
532,5,52,5032.219,0,18,10,0.541934956,0.458065044,5032.219
533,5,53,11801.06,0,79,70,0.533060967,0.466939033,11801.06
534,5,54,2841.384,0,34,40,0.565076346,0.434923654,2841.384
535,5,55,6339.867,1,46,40,0.457981535,0.542018465,6340.867
536,5,56,3893.338,0,26,40,0.592956164,0.407043836,3893.338
537,5,57,1974.536,0,10,19,0.636755667,0.363244333,1974.536
538,5,58,1955.173,0,54,70,0.650516331,0.349483669,1957.173
539,5,59,4986.021,1,70,47,0.457785691,0.542214309,4986.021
540,5,60,11520.602,1,35,40,0.516850286,0.483149714,11520.602
541,5,61,4560.314,1,10,5,0.488894371,0.511105629,4560.314
542,5,62,3483.968,0,49,70,0.540919755,0.459080245,3483.968
543,5,63,1815.661,0,40,54,0.628184108,0.371815892,1815.661
544,5,64,2644.911,1,70,58,0.502660399,0.497339601,2647.911
545,5,65,5958.765,1,54,40,0.535892772,0.464107228,5958.765
546,5,66,3971.287,0,70,54,0.593854113,0.406145887,3971.287
547,5,67,4262.166,0,40,26,0.504083546,0.495916454,4265.166
548,5,68,4680.479,1,10,14,0.426068794,0.573931206,4680.479
549,5,69,2555.67,1,58,70,0.519222574,0.480777426,2557.67
550,5,70,4514.502,1,10,12,0.516328787,0.483671213,4516.502
551,5,71,4200.33,0,70,49,0.560143085,0.439856915,4200.33
552,5,72,3215.42,1,47,70,0.460590708,0.539409292,3215.42
553,5,73,5822.605,0,70,65,0.601317493,0.398682507,5822.605
554,5,74,7330.548,1,40,56,0.490355233,0.509644767,7330.548
555,5,75,4100.559,1,40,46,0.514270489,0.485729511,4100.559
556,5,76,4450.724,1,10,15,0.507363284,0.492636716,4450.724
557,5,77,7381.719,1,40,34,0.490982745,0.509017255,7381.719
558,5,78,4154.848,1,5,10,0.537274275,0.462725725,4154.848
559,5,79,7643.315,1,29,40,0.623311892,0.376688108,7643.315
560,5,80,4333.5,0,10,13,0.57552929,0.42447071,4333.5
561,5,81,7113.265,0,10,0,0.560530251,0.439469749,7113.265
562,5,82,2821.799,0,40,48,0.538945775,0.461054225,2821.799
563,5,83,6692.084,0,75,70,0.517768784,0.482231216,6692.084
564,5,84,5363.299,1,63,70,0.497176918,0.502823082,5366.299
565,5,85,7395.46,1,50,40,0.494432034,0.505567966,7395.46
566,5,86,7097.294,0,40,32,0.561422051,0.438577949,7097.294
567,5,87,4372.559,1,53,40,0.480597016,0.519402984,4372.559
568,5,88,5583.157,0,40,50,0.559267668,0.440732332,5586.157
569,5,89,4584.432,1,48,40,0.453624419,0.546375581,4584.432
570,5,90,5412.878,0,40,30,0.567587941,0.432412059,5412.878
571,5,91,2244.948,0,40,53,0.675329054,0.324670946,2244.948
572,5,92,5185.66,1,42,40,0.532892886,0.467107114,5188.66
573,5,93,2717.711,1,10,1,0.502473919,0.497526081,2717.711
574,5,94,7714.071,0,56,70,0.523929274,0.476070726,7714.071
575,5,95,8222.693,0,40,45,0.505392232,0.494607768,8222.693
576,5,96,7420.131,0,20,10,0.570202313,0.429797687,7420.131
577,5,97,10990.016,0,1,10,0.531507037,0.468492963,10990.016
578,5,98,4468.544,1,70,56,0.520609099,0.479390901,4468.544
579,5,99,2355.682,1,32,40,0.525092018,0.474907982,2357.682
580,5,100,4612.005,1,9,10,0.460671224,0.539328776,4615.005
581,5,101,9865.907,0,3,10,0.507551188,0.492448812,9865.907
582,5,102,3959.668,1,11,10,0.539496491,0.460503509,3959.668
583,5,103,11031.357,1,72,70,0.485161386,0.514838614,11034.357
584,5,104,2095.772,0,0,10,0.648816761,0.351183239,2095.772
585,5,105,3203.825,0,10,11,0.534467023,0.465532977,3203.825
586,5,106,4205.344,1,45,40,0.508603516,0.491396484,4205.344
587,5,107,5260.121,0,10,9,0.520681653,0.479318347,5260.121
588,5,108,3668.326,0,10,3,0.513512502,0.486487498,3668.326
589,5,109,5770.312,1,40,42,0.574966532,0.425033468,5770.312
590,5,110,3339.557,0,10,20,0.560216924,0.439783076,3342.557
591,5,111,13106.934,1,13,10,0.554052692,0.445947308,13106.934
592,5,112,2748.249,1,82,70,0.508398196,0.491601804,2748.249
593,5,113,2600.832,1,27,40,0.479093541,0.520906459,2602.832
594,5,114,7194.944,0,40,27,0.584536435,0.415463565,7194.944
595,5,115,6219.534,0,30,40,0.484177238,0.515822762,6219.534
596,5,116,6192.639,0,70,82,0.539676214,0.460323786,6195.639
597,5,117,4581.567,1,70,75,0.482515634,0.517484366,4581.567
598,5,118,3802.61,0,70,72,0.533850728,0.466149272,3802.61
599,5,119,5948.082,1,70,63,0.498220986,0.501779014,5948.082
600,6,0,2260.55,0,70,91,0.660538835,0.339461165,2260.55
601,6,1,1843.156,0,7,10,0.688215111,0.311784889,1843.156
602,6,2,2730.824,0,10,4,0.473399459,0.526600541,2979.824
603,6,3,2591.599,1,17,10,0.515666574,0.484333426,2342.599
604,6,4,2012.687,0,2,10,0.708773944,0.291226056,2012.687
605,6,5,4287.015,1,68,70,0.469199179,0.530800821,4474.015
606,6,6,5723.241,1,38,40,0.517458293,0.482541707,5536.241
607,6,7,2819.185,1,70,52,0.457352638,0.542647362,2819.185
608,6,8,2436.317,0,10,8,0.682046138,0.317953862,2633.317
609,6,9,2697.941,0,70,61,0.760587975,0.239412025,2500.941
610,6,10,1706.21,0,6,10,0.483277592,0.516722408,1872.21
611,6,11,2821.937,0,40,43,0.563872455,0.436127545,2655.937
612,6,12,2177.331,0,10,16,0.669290688,0.330709312,2177.331
613,6,13,3235.244,0,10,7,0.601081812,0.398918188,3422.244
614,6,14,2865.366,0,70,84,0.535537712,0.464462288,2678.366
615,6,15,2002.322,0,51,40,0.593486128,0.406513872,2174.322
616,6,16,1829.599,0,24,40,0.728229744,0.271770256,1657.599
617,6,17,1772.886,1,43,40,0.292790607,0.707209393,1772.886
618,6,18,2618.333,0,61,70,0.755789474,0.244210526,2773.333
619,6,19,5072.362,1,16,10,0.513283342,0.486716658,4917.362
620,6,20,2568.139,1,10,2,0.458341756,0.541658244,2568.139
621,6,21,2989.604,0,70,77,0.569313245,0.430686755,2989.604
622,6,22,1675.984,0,37,40,0.559830094,0.440169906,1675.984
623,6,23,3503.513,0,40,51,0.55210356,0.44789644,3698.513
624,6,24,2771.247,0,4,10,0.510820585,0.489179415,2576.247
625,6,25,2388.186,0,10,17,0.703414634,0.296585366,2570.186
626,6,26,3945.564,1,10,6,0.478476823,0.521523177,3763.564
627,6,27,3299.362,1,70,68,0.348241041,0.651758959,3299.362
628,6,28,1688.906,1,93,70,0.45882083,0.54117917,1688.906
629,6,29,2604.156,1,91,70,0.481358523,0.518641477,2604.156
630,6,30,1623.296,1,86,70,0.422485488,0.577514512,1623.296
631,6,31,3169.172,0,70,93,0.598815499,0.401184501,3169.172
632,6,32,2024.944,0,70,86,0.689331871,0.310668129,2024.944
633,6,33,2595.24,0,8,10,0.603048587,0.396951413,2595.24
634,6,34,3293.758,1,40,37,0.517372532,0.482627468,3293.758
635,6,35,3866.424,1,77,70,0.534517399,0.465482601,3866.424
636,6,36,2417.686,1,40,24,0.447456771,0.552543229,2417.686
637,6,37,1925.797,0,40,38,0.604532113,0.395467887,1925.797
638,6,38,2135.408,1,84,70,0.443999395,0.556000605,2135.408
639,6,39,2478.857,0,52,70,0.578276331,0.421723669,2478.857
640,6,40,2425.369,1,88,70,0.460050523,0.539949477,2425.369
641,6,41,1891.933,0,10,18,0.705495808,0.294504192,1891.933
642,6,42,2044.302,0,14,10,0.70781427,0.29218573,2207.302
643,6,43,2331.542,1,40,29,0.43900464,0.56099536,2168.542
644,6,44,4785.945,1,65,70,0.558755198,0.441244802,4785.945
645,6,45,1920.198,0,15,10,0.650834294,0.349165706,1920.198
646,6,46,1467.219,1,56,40,0.592457773,0.407542227,1467.219
647,6,47,3917.63,1,40,35,0.456927976,0.543072024,3917.63
648,6,48,1610.102,0,70,88,0.630865568,0.369134432,1610.102
649,6,49,3836.994,1,19,10,0.474809104,0.525190896,3836.994
650,6,50,2354.648,1,70,79,0.457138002,0.542861998,2354.648
651,6,51,3061.299,0,12,10,0.561071858,0.438928142,3061.299
652,6,52,3584.885,1,18,10,0.485515033,0.514484967,3584.885
653,6,53,1484.713,0,79,70,0.614483579,0.385516421,1484.713
654,6,54,1891.344,0,34,40,0.638846621,0.361153379,1891.344
655,6,55,1606.882,0,46,40,0.658996964,0.341003036,1606.882
656,6,56,1277.719,0,26,40,0.559654899,0.440345101,1277.719
657,6,57,1658.101,0,10,19,0.607569578,0.392430422,1658.101
658,6,58,2822.017,0,54,70,0.509416481,0.490583519,2822.017
659,6,59,2684.756,1,70,47,0.450636346,0.549363654,2684.756
660,6,60,1676.987,0,35,40,0.661872419,0.338127581,1676.987
661,6,61,1805.868,0,10,5,0.634891212,0.365108788,1805.868
662,6,62,1671.542,0,49,70,0.62315096,0.37684904,1671.542
663,6,63,1571.427,0,40,54,0.655423499,0.344576501,1571.427
664,6,64,2280.73,1,70,58,0.4494317,0.5505683,2280.73
665,6,65,3221.795,1,54,40,0.461518964,0.538481036,3221.795
666,6,66,2407.991,1,70,54,0.524607577,0.475392423,2407.991
667,6,67,2997.993,1,40,26,0.505955807,0.494044193,2997.993
668,6,68,1780.76,0,10,14,0.643280207,0.356719793,1780.76
669,6,69,2413.601,1,58,70,0.500517063,0.499482937,2615.601
670,6,70,5177.366,0,10,12,0.60821171,0.39178829,4975.366
671,6,71,2263.326,1,70,49,0.459830964,0.540169036,2263.326
672,6,72,2444.753,0,47,70,0.51921158,0.48078842,2444.753
673,6,73,3962.399,0,70,65,0.539123841,0.460876159,3962.399
674,6,74,1620.34,0,40,56,0.695872955,0.304127045,1620.34
675,6,75,1457.779,0,40,46,0.646067757,0.353932243,1457.779
676,6,76,2387.043,0,10,15,0.528717057,0.471282943,2387.043
677,6,77,2361.97,0,40,34,0.588448628,0.411551372,2361.97
678,6,78,2214.81,1,5,10,0.417889448,0.582110552,2214.81
679,6,79,1816.238,0,29,40,0.692162176,0.307837824,1816.238
680,6,80,1731.005,0,10,13,0.602173788,0.397826212,1473.005
681,6,81,2851.458,1,10,0,0.429339472,0.570660528,2851.458
682,6,82,2398.445,1,40,48,0.470813858,0.529186142,2398.445
683,6,83,1463.681,1,75,70,0.36313188,0.63686812,1463.681
684,6,84,2014.43,0,63,70,0.617928978,0.382071022,2014.43
685,6,85,2120.2,1,50,40,0.49943826,0.50056174,2120.2
686,6,86,1590.71,0,40,32,0.653748835,0.346251165,1590.71
687,6,87,3189.212,1,53,40,0.526068664,0.473931336,3189.212
688,6,88,1438.044,0,40,50,0.626093049,0.373906951,1438.044
689,6,89,1940.528,0,48,40,0.65452492,0.34547508,1940.528
690,6,90,4441.81,0,40,30,0.550822285,0.449177715,4441.81
691,6,91,1528.134,0,40,53,0.653707948,0.346292052,1528.134
692,6,92,1431.446,0,42,40,0.622967871,0.377032129,1431.446
693,6,93,1663.206,0,10,1,0.561611662,0.438388338,1663.206
694,6,94,1442.37,0,56,70,0.636888988,0.363111012,1442.37
695,6,95,2646.513,0,40,45,0.597830375,0.402169625,2646.513
696,6,96,3014.756,1,20,10,0.471597656,0.528402344,3014.756
697,6,97,1225.74,0,1,10,0.553100485,0.446899515,1225.74
698,6,98,2014.943,1,70,56,0.454559475,0.545440525,2014.943
699,6,99,1310.065,0,32,40,0.581842891,0.418157109,1310.065
700,6,100,3393.889,1,9,10,0.503739428,0.496260572,3393.889
701,6,101,1245.218,0,3,10,0.53988524,0.46011476,1245.218
702,6,102,1462.408,0,11,10,0.641579295,0.358420705,1462.408
703,6,103,1597.046,0,72,70,0.654982362,0.345017638,1597.046
704,6,104,1587.007,0,0,10,0.684361082,0.315638918,1587.007
705,6,105,1592.751,0,10,11,0.583616824,0.416383176,1592.751
706,6,106,4144.806,1,45,40,0.528528648,0.471471352,4144.806
707,6,107,1656.356,0,10,9,0.682385076,0.317614924,1656.356
708,6,108,1462.895,0,10,3,0.599322549,0.400677451,1462.895
709,6,109,1550.981,0,40,42,0.625915237,0.374084763,1550.981
710,6,110,1503.257,0,10,20,0.641250718,0.358749282,1503.257
711,6,111,1716.808,0,13,10,0.718717544,0.281282456,1716.808
712,6,112,1170.135,1,82,70,0.537459283,0.462540717,1357.135
713,6,113,1385.53,0,27,40,0.618819339,0.381180661,1201.53
714,6,114,1559.527,1,40,27,0.434043318,0.565956682,1559.527
715,6,115,1404.849,0,30,40,0.606859075,0.393140925,1404.849
716,6,116,4426.453,0,70,82,0.543694789,0.456305211,4426.453
717,6,117,1465.382,0,70,75,0.645775838,0.354224162,1465.382
718,6,118,1831.341,1,70,72,0.513857712,0.486142288,1831.341
719,6,119,1191.365,1,70,63,0.420646289,0.579353711,1191.365
720,7,0,2540.528,0,70,91,0.705683256,0.294316744,2540.528
721,7,1,1803.085,0,7,10,0.640916784,0.359083216,1803.085
722,7,2,1677.886,0,10,4,0.634754757,0.365245243,1677.886
723,7,3,4365.371,1,17,10,0.505618803,0.494381197,4365.371
724,7,4,2389.287,0,2,10,0.715108458,0.284891542,2389.287
725,7,5,3377.805,0,68,70,0.591022459,0.408977541,3377.805
726,7,6,3784.675,0,38,40,0.605723106,0.394276894,3784.675
727,7,7,16413.455,1,70,52,0.43473296,0.56526704,16413.455
728,7,8,5827.548,0,10,8,0.469700143,0.530299857,5827.548
729,7,9,12620.652,0,70,61,0.425543223,0.574456777,12620.652
730,7,10,9482.994,1,6,10,0.421322778,0.578677222,9482.994
731,7,11,3521.427,0,40,43,0.627451646,0.372548354,3521.427
732,7,12,2778.823,0,10,16,0.743164599,0.256835401,2778.823
733,7,13,8080.843,0,10,7,0.611647705,0.388352295,8080.843
734,7,14,12239.264,0,70,84,0.561883483,0.438116517,12239.264
735,7,15,4362.292,0,51,40,0.609300672,0.390699328,4362.292
736,7,16,3057.76,0,24,40,0.744140325,0.255859675,3057.76
737,7,17,3561.9,0,43,40,0.57441771,0.42558229,3561.9
738,7,18,3161.163,0,61,70,0.61197155,0.38802845,3161.163
739,7,19,11508.136,0,16,10,0.541100123,0.458899877,11510.136
740,7,20,10793.268,0,10,2,0.521314341,0.478685659,10793.268
741,7,21,2590.077,0,70,77,0.738232662,0.261767338,2590.077
742,7,22,3393.646,0,37,40,0.615012672,0.384987328,3396.646
743,7,23,4699.779,0,40,51,0.654488713,0.345511287,4699.779
744,7,24,2150.871,0,4,10,0.666307863,0.333692137,2150.871
745,7,25,3551.735,0,10,17,0.664068098,0.335931902,3551.735
746,7,26,10303.177,0,10,6,0.52974487,0.47025513,10303.177
747,7,27,11565.877,0,70,68,0.551588718,0.448411282,11748.877
748,7,28,19757.21,1,93,70,0.507804453,0.492195547,19574.21
749,7,29,4363.442,1,91,70,0.603677169,0.396322831,4363.442
750,7,30,8813.949,1,86,70,0.487155545,0.512844455,8813.949
751,7,31,4360.618,0,70,93,0.528884305,0.471115695,4360.618
752,7,32,3519.583,0,70,86,0.744546228,0.255453772,3519.583
753,7,33,5913.826,0,8,10,0.518800744,0.481199256,5913.826
754,7,34,2326.993,0,40,37,0.680593205,0.319406795,2326.993
755,7,35,10471.065,0,77,70,0.778688329,0.221311671,10471.065
