,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,RT
2093,18,53,10680.274,1,119,110,0.432216176072263,0.5677838239277371,10680.274
2094,18,54,6787.801,1,74,80,0.5002397044359633,0.4997602955640367,6787.8009999999995
2095,18,55,6399.58,0,86,80,0.5388881420787235,0.4611118579212765,6399.58
2096,18,56,1399.156,1,66,80,0.3269739273833556,0.6730260726166444,1399.156
2097,18,57,2122.0660000000007,1,50,59,0.364395456638353,0.635604543361647,2124.0660000000003
2098,18,58,3394.367,1,94,110,0.35246713151729714,0.6475328684827029,3395.367
2099,18,59,4659.232,0,110,87,0.5502713693200355,0.44972863067996444,4659.232
2100,18,60,6347.686,0,75,80,0.5120051914341337,0.4879948085658663,6497.686
2101,18,61,4806.331,1,50,45,0.4170665702244965,0.5829334297755036,4656.331
2102,18,62,3109.061,1,89,110,0.3153209876501531,0.684679012349847,3109.0609999999997
2103,18,63,4449.014,1,80,94,0.4027796897066846,0.5972203102933153,4449.014
2104,18,64,3725.623,0,110,98,0.5325628021583163,0.4674371978416837,3725.623
2105,18,65,4789.33,0,94,80,0.5521804751550851,0.44781952484491494,4789.33
2106,18,66,4982.5329999999985,0,110,94,0.5693799381055982,0.43062006189440183,4982.532999999999
2107,18,67,3483.972,0,80,66,0.5671294669916868,0.43287053300831324,3483.972
2108,18,68,6542.814,1,50,54,0.35339135724407095,0.6466086427559291,6542.814
2109,18,69,2421.26,1,98,110,0.41683708544725134,0.5831629145527486,2421.26
2110,18,70,5013.56,1,50,52,0.36219816819317235,0.6378018318068276,5013.56
2111,18,71,2292.479,0,110,89,0.6223010535056082,0.37769894649439184,2295.479
2112,18,72,2516.337,1,87,110,0.30127479888113873,0.6987252011188613,2516.337
2113,18,73,5471.705,1,110,105,0.3955316523549943,0.6044683476450057,5471.705
2114,18,74,3739.22,1,80,96,0.37067659576829387,0.6293234042317062,3739.22
2115,18,75,5058.54,1,80,86,0.424460630683682,0.575539369316318,5060.54
2116,18,76,2488.417,1,50,55,0.4045864052929219,0.5954135947070781,2488.417
2117,18,77,3917.856,1,80,74,0.4418529660273235,0.5581470339726765,3919.8559999999998
2118,18,78,2324.17,1,45,50,0.40476311215810656,0.5952368878418934,2324.17
2119,18,79,3251.9040000000005,1,69,80,0.4194935946055461,0.5805064053944539,3251.9040000000005
2120,18,80,4483.769,1,50,53,0.38244022213897355,0.6175597778610264,4483.769
2121,18,81,4823.128,0,50,40,0.5524541785409464,0.44754582145905364,4823.128
2122,18,82,4383.019,1,80,88,0.3187832030670706,0.6812167969329295,4383.019
2123,18,83,3856.271,0,115,110,0.5185619252962541,0.4814380747037459,3859.2709999999997
2124,18,84,6145.3830000000025,1,103,110,0.47424869045808543,0.5257513095419146,6145.383000000001
2125,18,85,6684.002,0,90,80,0.45008248762685593,0.5499175123731441,6684.0019999999995
2126,18,86,4152.188,0,80,72,0.472226046089852,0.527773953910148,4155.188
2127,18,87,5040.3290000000015,0,93,80,0.5052170733041031,0.49478292669589685,5040.329000000001
2128,18,88,3192.435,1,80,90,0.37811099037132145,0.6218890096286785,3192.435
2129,18,89,5972.8409999999985,1,88,80,0.4468936011107911,0.5531063988892089,5972.840999999999
2130,18,90,4411.7,0,80,70,0.5675872921750633,0.43241270782493674,4411.7
2131,18,91,2609.029,1,80,93,0.3514312678406643,0.6485687321593356,2609.029
2132,18,92,6391.76,1,82,80,0.3719577332458138,0.6280422667541862,6391.76
2133,18,93,1840.682,0,50,41,0.5391555221166104,0.4608444778833895,1840.682
2134,18,94,2030.775,1,96,110,0.4223578941668584,0.5776421058331416,2030.775
2135,18,95,2881.835,0,80,85,0.535687721384892,0.464312278615108,2883.835
2136,18,96,3080.954,0,60,50,0.51221961594468,0.48778038405532,3080.954
2137,18,97,3003.969,1,41,50,0.31412529082710333,0.6858747091728966,3003.969
2138,18,98,5303.755,0,110,96,0.3993421459956307,0.6006578540043693,5303.755
2139,18,99,5176.889,1,72,80,0.45174713203313815,0.5482528679668619,5179.889
2140,18,100,3426.235,1,49,50,0.37319677095936743,0.6268032290406326,3426.235
2141,18,101,3665.522,1,43,50,0.44854226602417246,0.5514577339758275,3665.522
2142,18,102,4475.915,0,51,50,0.5641975294832229,0.4358024705167772,4475.915
2143,18,103,6056.958000000001,0,112,110,0.5122844437429279,0.4877155562570721,6056.9580000000005
2144,18,104,2049.054,1,40,50,0.36457847708865226,0.6354215229113477,2049.054
2145,18,105,5343.713000000002,1,50,51,0.4111788861235692,0.5888211138764309,5343.713000000001
2146,18,106,8228.405,1,85,80,0.4479351393809035,0.5520648606190965,8228.405
2147,18,107,5846.507,0,50,49,0.516592445005349,0.48340755499465105,5846.507
2148,18,108,4909.27,0,50,43,0.5958450483557758,0.4041549516442242,4909.27
2149,18,109,5775.86,0,80,82,0.5576216799991692,0.44237832000083077,5777.86
2150,18,110,4950.632000000001,1,50,60,0.4681394751429768,0.5318605248570232,4950.6320000000005
2151,18,111,5227.608,0,53,50,0.44564381594296026,0.5543561840570397,5227.608
2152,18,112,4857.927,0,122,110,0.4843436996146629,0.515656300385337,4857.927
2153,18,113,2799.935,1,67,80,0.40757547908855846,0.5924245209114416,2801.935
2154,18,114,4223.308,0,80,67,0.6397240198000248,0.36027598019997514,4223.308
2155,18,115,3835.246,1,70,80,0.4152938607895378,0.5847061392104622,3838.2459999999996
2156,18,116,6018.67,1,110,122,0.509161079899762,0.490838920100238,6021.67
2157,18,117,7156.7980000000025,1,110,115,0.44870685137702204,0.551293148622978,7156.798000000001
2158,18,118,9089.21,0,110,112,0.475426259246962,0.524573740753038,9089.21
2159,18,119,2933.12,0,110,103,0.5466578878784137,0.45334211212158626,2933.12
2160,19,0,6475.39,1,110,131,0.6651495479481734,0.3348504520518267,6475.39
2161,19,1,5457.523,1,47,50,0.6187036161470747,0.3812963838529253,5457.523
2162,19,2,3612.663,1,50,44,0.43874973542915985,0.5612502645708402,3612.663
2163,19,3,2453.851,0,57,50,0.5179640883245802,0.4820359116754198,2453.851
2164,19,4,2498.278,1,42,50,0.49603045331623724,0.5039695466837627,2498.278
2165,19,5,3784.341,0,108,110,0.5189058544575663,0.4810941455424337,3784.341
2166,19,6,3312.037000000001,1,78,80,0.40208178190402416,0.5979182180959759,3312.0370000000003
2167,19,7,2071.87,0,110,92,0.5914154459935718,0.4085845540064283,2071.87
2168,19,8,2598.527,1,50,48,0.4441653331425067,0.5558346668574933,2598.527
2169,19,9,8246.877,1,110,101,0.6109682626520929,0.3890317373479071,8246.877
2170,19,10,4932.687,1,46,50,0.4547268412535086,0.5452731587464914,4932.687
2171,19,11,5044.238,0,80,83,0.5582133657637448,0.4417866342362552,5044.238
2172,19,12,3705.313,1,50,56,0.3605681127032901,0.63943188729671,3705.313
2173,19,13,5147.894,1,50,47,0.5226242006362346,0.47737579936376534,5147.894
2174,19,14,2795.16,1,110,124,0.48278180095945245,0.5172181990405476,2795.16
2175,19,15,3196.865,0,91,80,0.5441841731707197,0.4558158268292803,3196.865
2176,19,16,1691.781,1,64,80,0.38753986100503335,0.6124601389949667,1691.781
2177,19,17,3112.119,1,83,80,0.6204767265759515,0.3795232734240484,3112.119
2178,19,18,4105.096,1,101,110,0.41690586003749974,0.5830941399625003,4105.096
2179,19,19,2207.039,0,56,50,0.5877713525161744,0.4122286474838256,2207.0389999999998
2180,19,20,2066.628,0,50,42,0.5440732798582918,0.4559267201417082,2066.6279999999997
2181,19,21,3205.343,1,110,117,0.47662121856385176,0.5233787814361482,3205.343
2182,19,22,1857.539,1,77,80,0.4876144106556581,0.512385589344342,1857.539
2183,19,23,4413.562,1,80,91,0.5915305901418204,0.4084694098581796,4413.562
2184,19,24,1605.789,1,44,50,0.4067164150896326,0.5932835849103674,1605.789
2185,19,25,1532.701,1,50,57,0.35412274761671775,0.6458772523832822,1532.701
2186,19,26,2053.726,0,50,46,0.5581369407264533,0.4418630592735468,2053.726
2187,19,27,7380.932,0,110,108,0.587814208227807,0.4121857917721931,7380.932
2188,19,28,2119.062,0,133,110,0.5663672336632773,0.43363276633672265,2119.062
2189,19,29,3491.948,0,131,110,0.6191276157148066,0.38087238428519343,3491.948
2190,19,30,2192.829,0,126,110,0.6446750802531592,0.35532491974684083,2192.8289999999997
2191,19,31,2675.105,1,110,133,0.5616039216546574,0.43839607834534255,2675.105
2192,19,32,4438.233,0,110,126,0.5622088057128384,0.4377911942871617,4438.233
2193,19,33,2502.728,0,48,50,0.6636007347167501,0.3363992652832499,2502.728
2194,19,34,2094.72,0,80,77,0.5729358566404287,0.4270641433595713,2094.72
2195,19,35,1977.153,0,117,110,0.5714648758992178,0.4285351241007822,1977.1529999999998
2196,19,36,3124.778,0,80,64,0.7404180659755297,0.2595819340244703,3124.778
2197,19,37,3230.196,1,80,78,0.6110174159589375,0.38898258404106245,3230.196
2198,19,38,5512.344,0,124,110,0.5544901033158666,0.4455098966841335,5512.344
2199,19,39,5433.436,1,92,110,0.48841167292351917,0.5115883270764808,5433.436
2200,19,40,4996.449000000001,0,128,110,0.6223926199944783,0.37760738000552174,4996.4490000000005
2201,19,41,3088.427,1,50,58,0.485006141467442,0.5149938585325581,3088.427
2202,19,42,1749.507,0,54,50,0.5281242014021288,0.4718757985978712,1749.507
2203,19,43,2484.297,0,80,69,0.6471734892787524,0.35282651072124754,2737.297
2204,19,44,2170.206,1,105,110,0.453785352226104,0.5462146477738961,1917.2060000000001
2205,19,45,2467.256,0,55,50,0.5769199774357321,0.4230800225642679,2467.256
2206,19,46,2455.878,0,96,80,0.6680970928954532,0.33190290710454684,2455.8779999999997
2207,19,47,2301.282,1,80,75,0.48644782405284515,0.5135521759471549,2301.282
2208,19,48,2820.303,1,110,128,0.5027863692567749,0.49721363074322517,2820.303
2209,19,49,2337.382,1,59,50,0.5305010724156791,0.46949892758432094,2337.382
2210,19,50,2160.222,1,110,119,0.555434534606772,0.4445654653932281,2160.222
2211,19,51,2275.866,1,52,50,0.4547457244939067,0.5452542755060933,2275.866
2212,19,52,2485.773,0,58,50,0.7051984061860344,0.29480159381396565,2485.7729999999997
2213,19,53,2318.966,0,119,110,0.6532425481457625,0.34675745185423745,2318.966
2214,19,54,1684.058,1,74,80,0.33332007368705496,0.666679926312945,1684.058
2215,19,55,3506.286,0,86,80,0.6234996841440303,0.37650031585596966,4035.2859999999996
2216,19,56,4650.377,1,66,80,0.34551558860060605,0.654484411399394,4121.377
2217,19,57,11545.02,1,50,59,0.5043327837977901,0.4956672162022098,11545.02
2218,19,58,2498.708,1,94,110,0.4941396615977124,0.5058603384022876,2498.708
2219,19,59,4453.313,0,110,87,0.6243903579939666,0.37560964200603336,4453.313
2220,19,60,5902.98,0,75,80,0.45464688670545234,0.5453531132945476,5902.98
2221,19,61,1932.701,0,50,45,0.6200601458358422,0.37993985416415776,1932.701
2222,19,62,3714.698,1,89,110,0.45016964889405103,0.549830351105949,3714.698
2223,19,63,2244.891,1,80,94,0.5274578887920492,0.47254211120795075,2244.891
2224,19,64,2143.856,0,110,98,0.60300143040706,0.39699856959294005,2143.856
2225,19,65,1826.174,0,94,80,0.5508645856725802,0.4491354143274197,1826.174
2226,19,66,2775.116,1,110,94,0.5057148148324019,0.4942851851675982,2775.116
2227,19,67,2241.94,0,80,66,0.6506881443556194,0.34931185564438055,2241.94
2228,19,68,1525.192,1,50,54,0.37476151539929137,0.6252384846007086,1525.192
2229,19,69,1661.692,1,98,110,0.4554333602921222,0.5445666397078778,1661.692
2230,19,70,1982.42,1,50,52,0.6141268063052359,0.3858731936947641,1982.42
2231,19,71,2120.983,0,110,89,0.59875873073668,0.40124126926332004,2120.9829999999997
2232,19,72,1491.5179999999998,1,87,110,0.41951790938090466,0.5804820906190954,1491.5179999999996
2233,19,73,3125.084000000001,1,110,105,0.4826052855740843,0.5173947144259158,3125.0840000000003
2234,19,74,2151.289,1,80,96,0.5209247263770386,0.47907527362296143,2151.2889999999998
2235,19,75,2179.713,1,80,86,0.4592438411590365,0.5407561588409635,2179.7129999999997
2236,19,76,1432.141,1,50,55,0.4453253858156302,0.5546746141843699,1432.141
2237,19,77,1377.872,1,80,74,0.4346822065555509,0.565317793444449,1377.8720000000003
2238,19,78,2309.258,1,45,50,0.5282406621334994,0.4717593378665006,2309.258
2239,19,79,1547.858,1,69,80,0.45681906938606104,0.5431809306139389,1547.8580000000002
2240,19,80,2820.587,1,50,53,0.4366833972589307,0.5633166027410693,2820.587
2241,19,81,1704.659,0,50,40,0.5735304570331935,0.4264695429668065,1704.6589999999999
2242,19,82,5033.169,0,80,88,0.6120700348911428,0.38792996510885724,5033.169
2243,19,83,2697.706,0,115,110,0.592852188774556,0.40714781122544397,2697.7059999999997
2244,19,84,1747.092,1,103,110,0.35299584363439385,0.647004156365606,1747.092
2245,19,85,2692.379000000001,0,90,80,0.506454168209828,0.493545831790172,2692.3790000000004
2246,19,86,4167.55,1,80,72,0.5334270050557639,0.4665729949442361,4167.55
2247,19,87,1764.523,0,93,80,0.495480239746791,0.504519760253209,1764.523
2248,19,88,1728.311,1,80,90,0.37153835585247086,0.628461644147529,1728.3110000000001
2249,19,89,2294.46,0,88,80,0.586725587699121,0.413274412300879,2294.46
2250,19,90,2101.04,0,80,70,0.4917289497111861,0.5082710502888139,2101.04
2251,19,91,1214.529,1,80,93,0.3818510036476317,0.6181489963523683,1214.529
2252,19,92,2307.713,0,82,80,0.5312603882024935,0.46873961179750645,2307.7129999999997
2253,19,93,1943.765,0,50,41,0.5518964780292385,0.4481035219707615,1943.765
2254,19,94,2984.033,1,96,110,0.49999416555605963,0.5000058344439403,2984.033
2255,19,95,1332.618,1,80,85,0.4374818827370716,0.5625181172629282,1332.618
2256,19,96,1997.231,0,60,50,0.6061635405897701,0.39383645941022993,1997.2309999999998
2257,19,97,1159.195,1,41,50,0.4874930440261408,0.5125069559738593,1159.1949999999997
2258,19,98,3082.875,0,110,96,0.5389911236198311,0.46100887638016885,3082.875
2259,19,99,1549.754,1,72,80,0.3568904593639576,0.6431095406360424,1743.754
2260,19,100,1515.689,1,49,50,0.388896328864052,0.611103671135948,1321.6889999999999
2261,19,101,1488.156,1,43,50,0.4320467598036039,0.5679532401963961,1488.156
2262,19,102,1897.56,0,51,50,0.545602833574125,0.454397166425875,1897.56
2263,19,103,7088.219,1,112,110,0.5814510038893399,0.41854899611066004,7088.219
2264,19,104,1622.081,1,40,50,0.4278143862773442,0.5721856137226558,1622.0810000000001
2265,19,105,1302.495,1,50,51,0.40497195109043305,0.595028048909567,1302.495
2266,19,106,2427.401,0,85,80,0.5939088134931048,0.4060911865068952,2427.401
2267,19,107,1189.172,1,50,49,0.48761898517884145,0.5123810148211585,1189.172
2268,19,108,2249.489,0,50,43,0.5370573295398301,0.46294267046016996,2249.489
2269,19,109,1565.388,1,80,82,0.45956272253441066,0.5404372774655892,1565.388
2270,19,110,1388.035,1,50,60,0.44913922044685106,0.5508607795531488,1388.0350000000003
2271,19,111,1375.454,1,53,50,0.4330926653838352,0.5669073346161647,1375.4540000000002
2272,19,112,3890.676,0,122,110,0.5700629896587891,0.42993701034121096,3890.676
2273,19,113,1456.266,1,67,80,0.47676327919038064,0.5232367208096195,1456.266
2274,19,114,1537.374,0,80,67,0.49679895856681217,0.5032010414331878,1537.374
2275,19,115,2288.943,0,70,80,0.5696798277596736,0.43032017224032637,2288.9429999999998
2276,19,116,3323.84,1,110,122,0.5622675982038317,0.43773240179616835,3323.84
2277,19,117,1529.707,1,110,115,0.3896581056939941,0.6103418943060059,1529.707
2278,19,118,2465.503,0,110,112,0.6085112262659931,0.391488773734007,2465.5029999999997
2279,19,119,1531.841,1,110,103,0.34210654653631684,0.6578934534636832,1531.841
2280,20,0,3096.527,1,110,131,0.4853353848219103,0.5146646151780897,3096.527
2281,20,1,4804.017,1,47,50,0.3626549881123765,0.6373450118876235,4804.017
2282,20,2,4758.3420000000015,0,50,44,0.4299944975585936,0.5700055024414064,4758.342000000001
2283,20,3,11233.854,0,57,50,0.6429329442758818,0.3570670557241183,11233.854
2284,20,4,2826.187,1,42,50,0.54161229307767,0.45838770692232994,2826.187
2285,20,5,7828.68,1,108,110,0.5724702389416267,0.4275297610583732,7828.68
2286,20,6,2204.878,1,78,80,0.5203642745916219,0.47963572540837807,2204.8779999999997
2287,20,7,11649.615,0,110,92,0.772328067909886,0.22767193209011402,11649.615
2288,20,8,4665.718,0,50,48,0.5005341069998129,0.499465893000187,4665.718
2289,20,9,5082.372,0,110,101,0.46864497548532724,0.5313550245146728,5082.372
2290,20,10,8662.197,0,46,50,0.45219507722034197,0.5478049227796581,8662.197
2291,20,11,4227.617,1,80,83,0.6866426475700399,0.3133573524299601,4227.617
2292,20,12,2754.283,1,50,56,0.35637368603742897,0.6436263139625711,2754.283
2293,20,13,11298.604,1,50,47,0.45891616288271625,0.5410838371172838,11298.604
2294,20,14,10917.788,1,110,124,0.43914163674295775,0.5608583632570423,10917.788
