,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
64,30,64,1,2469.076,23,35,0.6055639070000001,0.394436093
66,30,66,1,5145.442,23,39,0.560727747,0.43927225299999995
68,30,68,0,1214.361,83,79,0.584966909,0.415033091
70,30,70,0,1675.888,83,81,0.69127856,0.30872144
72,30,72,0,1349.761,46,23,0.516513086,0.483486914
74,30,74,0,1432.6670000000001,53,37,0.634181557,0.365818443
76,30,76,0,1463.003,83,78,0.550545372,0.44945462799999997
78,30,78,0,1299.286,88,83,0.5906125529999999,0.409387447
80,30,80,0,4951.973,83,80,0.576734035,0.423265965
82,30,82,1,1307.743,53,45,0.32983570100000004,0.670164299
84,30,84,1,1488.636,30,23,0.643063676,0.35693632399999997
86,30,86,1,3096.968,53,61,0.469833829,0.530166171
88,30,88,0,1242.6889999999999,53,43,0.5912585579999999,0.408741442
90,30,90,1,2800.238,53,63,0.476591344,0.523408656
92,30,92,1,2681.5240000000003,51,53,0.512581218,0.48741878200000005
94,30,94,0,2981.58,37,23,0.6257416060000001,0.374258394
96,30,96,1,3680.474,73,83,0.38479565600000004,0.615204344
98,30,98,1,1301.982,23,37,0.457828406,0.542171594
100,30,100,1,4965.714,84,83,0.538786812,0.461213188
102,30,102,1,2571.036,82,83,0.43644939299999996,0.563550607
104,30,104,0,1933.2679999999998,93,83,0.7023668040000001,0.297633196
106,30,106,1,1443.931,48,53,0.37484499600000004,0.625155004
108,30,108,1,2751.097,83,90,0.422586849,0.577413151
110,30,110,0,2352.118,83,73,0.40949519100000004,0.590504809
112,30,112,0,1442.999,11,23,0.544951276,0.45504872399999996
114,30,114,1,2348.812,53,66,0.533205886,0.466794114
116,30,116,0,1182.747,23,11,0.544590878,0.45540912200000006
118,30,118,0,1268.188,23,21,0.676448956,0.323551044
0,32,0,0,4973.784000000001,23,2,0.6349207370000001,0.365079263
2,32,2,0,2449.867,83,89,0.703254385,0.296745615
4,32,4,0,2133.02,91,83,0.721899607,0.278100393
6,32,6,0,3603.907,55,53,0.591004073,0.40899592700000004
8,32,8,0,4338.833,83,85,0.58802944,0.41197056
10,32,10,1,7006.809,87,83,0.576934656,0.423065344
12,32,12,0,3626.428,83,77,0.74180602,0.25819398
14,32,14,0,2910.647,23,9,0.554347826,0.445652174
16,32,16,0,3688.215,69,53,0.619623596,0.380376404
18,32,18,0,3815.968,32,23,0.605368361,0.394631639
20,32,20,1,7251.2119999999995,83,91,0.630778233,0.36922176700000003
22,32,22,1,6634.553000000001,56,53,0.530623781,0.469376219
24,32,24,0,7972.491,89,83,0.606197687,0.39380231299999996
26,32,26,0,4748.323,83,87,0.594817743,0.40518225700000005
28,32,28,1,2766.3190000000004,0,23,0.6118530879999999,0.388146912
30,32,30,1,2372.35,7,23,0.55141129,0.44858871
32,32,32,0,2716.71,23,7,0.7403451109999999,0.259654889
34,32,34,1,4822.752,53,56,0.520589495,0.479410505
36,32,36,1,3600.869,53,69,0.49484536100000004,0.505154639
38,32,38,0,4655.17,9,23,0.7372841809999999,0.26271581899999996
40,32,40,1,2847.5009999999997,5,23,0.511649581,0.488350419
42,32,42,1,2604.903,79,83,0.555618825,0.444381175
44,32,44,0,2411.776,28,23,0.642426426,0.357573574
46,32,46,1,4724.710999999999,37,53,0.557439415,0.442560585
48,32,48,0,3240.717,23,5,0.755835666,0.24416433399999998
50,32,50,0,2404.123,23,14,0.737445905,0.262554095
52,32,52,0,3737.71,75,83,0.6471258129999999,0.352874187
54,32,54,0,2122.435,59,53,0.687046632,0.312953368
56,32,56,0,2141.798,67,53,0.702897482,0.297102518
58,32,58,0,2333.478,39,23,0.7094992859999999,0.290500714
60,32,60,0,3580.692,58,53,0.577098205,0.422901795
62,32,62,0,2015.739,44,23,0.66199791,0.33800209
64,32,64,1,3133.7129999999997,23,35,0.516239689,0.483760311
66,32,66,0,2562.549,23,39,0.726666667,0.273333333
68,32,68,0,2038.0639999999999,83,79,0.7312890059999999,0.268710994
70,32,70,0,2247.133,83,81,0.71149864,0.28850136
72,32,72,0,2125.6710000000003,46,23,0.700529101,0.299470899
74,32,74,0,2116.409,53,37,0.7730329640000001,0.226967036
76,32,76,0,1693.3039999999999,83,78,0.67663395,0.32336605
78,32,78,0,1791.8310000000001,88,83,0.671570676,0.32842932399999997
80,32,80,0,2613.993,83,80,0.502358491,0.497641509
82,32,82,0,2824.573,53,45,0.7347452170000001,0.265254783
84,32,84,0,2466.865,30,23,0.7303496340000001,0.26965036600000003
86,32,86,1,2504.254,53,61,0.39660784600000004,0.603392154
88,32,88,0,4152.402,53,43,0.635445499,0.36455450100000003
90,32,90,1,4826.068,53,63,0.520367099,0.479632901
92,32,92,0,3432.836,51,53,0.731404107,0.26859589300000003
94,32,94,0,5728.365,37,23,0.593879559,0.406120441
96,32,96,1,3255.3759999999997,73,83,0.468168243,0.5318317570000001
98,32,98,1,3506.5,23,37,0.5270561220000001,0.472943878
100,32,100,1,2762.1679999999997,84,83,0.465794483,0.5342055170000001
102,32,102,0,2119.951,82,83,0.643891922,0.356108078
104,32,104,0,2350.208,93,83,0.683795657,0.316204343
106,32,106,0,2669.652,48,53,0.7458653940000001,0.25413460600000004
108,32,108,1,3320.006,83,90,0.407866128,0.592133872
110,32,110,0,2270.3070000000002,83,73,0.688708037,0.311291963
112,32,112,1,3608.935,11,23,0.54800885,0.45199115
114,32,114,1,3836.239,53,66,0.470145255,0.529854745
116,32,116,0,5138.037,23,11,0.7019330309999999,0.29806696899999996
118,32,118,1,6363.5109999999995,23,21,0.558563479,0.441436521
0,33,0,0,2713.69,23,2,0.658360218,0.341639782
2,33,2,1,2420.8,83,89,0.465496863,0.5345031370000001
4,33,4,1,3167.684,91,83,0.428087386,0.5719126139999999
6,33,6,0,3161.079,55,53,0.56768119,0.43231881
8,33,8,0,1691.261,83,85,0.580696376,0.419303624
10,33,10,0,2614.847,87,83,0.621411749,0.37858825100000004
12,33,12,0,3284.743,83,77,0.516493014,0.483506986
14,33,14,0,3174.4759999999997,23,9,0.549043986,0.45095601399999996
16,33,16,0,3744.422,69,53,0.472986504,0.527013496
18,33,18,1,6491.7880000000005,32,23,0.38655950899999997,0.613440491
20,33,20,0,2635.3459999999995,83,91,0.57994017,0.42005983
22,33,22,0,5853.726,56,53,0.506891734,0.493108266
24,33,24,0,3858.986,89,83,0.545711898,0.454288102
26,33,26,1,2659.802,83,87,0.510110605,0.489889395
28,33,28,1,2433.32,0,23,0.51294959,0.48705041
30,33,30,1,2847.1740000000004,7,23,0.442362386,0.557637614
32,33,32,0,4865.008,23,7,0.552270195,0.447729805
34,33,34,1,2733.39,53,56,0.434672935,0.565327065
36,33,36,1,3382.3590000000004,53,69,0.35451300700000005,0.645486993
38,33,38,1,4884.484,9,23,0.44394534700000005,0.556054653
40,33,40,0,9912.744,5,23,0.502280326,0.497719674
42,33,42,1,3466.4629999999997,79,83,0.5229654770000001,0.477034523
44,33,44,0,3035.147,28,23,0.497692818,0.502307182
46,33,46,1,2258.504,37,53,0.445230458,0.5547695420000001
48,33,48,0,1443.26,23,5,0.558862169,0.44113783100000004
50,33,50,0,3106.006,23,14,0.5756608329999999,0.424339167
52,33,52,1,2148.8179999999998,75,83,0.444259223,0.555740777
54,33,54,0,3705.788,59,53,0.563877971,0.43612202899999997
56,33,56,0,1666.6329999999998,67,53,0.5498134889999999,0.450186511
58,33,58,0,1582.342,39,23,0.532024741,0.467975259
60,33,60,0,5574.181,58,53,0.47366170799999996,0.526338292
62,33,62,0,1623.7160000000001,44,23,0.581979891,0.418020109
64,33,64,1,5266.289000000001,23,35,0.48520937399999997,0.514790626
66,33,66,1,4480.192,23,39,0.48010505700000006,0.5198949429999999
68,33,68,1,2559.781,83,79,0.416774591,0.583225409
70,33,70,1,4939.104,83,81,0.48036221,0.51963779
72,33,72,0,3524.365,46,23,0.515382337,0.484617663
74,33,74,0,4286.78,53,37,0.49583676,0.50416324
76,33,76,0,4953.792,83,78,0.505023485,0.494976515
78,33,78,0,1525.0910000000001,88,83,0.535367985,0.464632015
80,33,80,1,5318.646,83,80,0.571120167,0.428879833
82,33,82,0,1867.922,53,45,0.612228654,0.387771346
84,33,84,0,4005.469,30,23,0.416217134,0.5837828660000001
86,33,86,0,4756.104,53,61,0.41317654200000004,0.586823458
88,33,88,0,2002.7179999999998,53,43,0.633214713,0.366785287
90,33,90,1,2154.276,53,63,0.49923000100000003,0.500769999
92,33,92,1,3600.5890000000004,51,53,0.500618205,0.499381795
94,33,94,0,3099.15,37,23,0.46957124200000006,0.530428758
96,33,96,1,4201.412,73,83,0.46650870299999997,0.533491297
98,33,98,1,2128.968,23,37,0.465549348,0.5344506520000001
100,33,100,0,2593.981,84,83,0.572452229,0.427547771
102,33,102,1,3422.548,82,83,0.42123748899999996,0.578762511
104,33,104,0,3026.6279999999997,93,83,0.599172128,0.40082787200000003
106,33,106,1,4261.3279999999995,48,53,0.426795125,0.573204875
108,33,108,1,2831.685,83,90,0.406985255,0.593014745
110,33,110,0,1522.433,83,73,0.5008096870000001,0.499190313
112,33,112,1,2271.982,11,23,0.500242037,0.49975796299999997
114,33,114,1,3589.465,53,66,0.4945892,0.5054108
116,33,116,0,6127.148,23,11,0.45417304799999997,0.545826952
118,33,118,1,3218.6929999999998,23,21,0.475218696,0.524781304
