,parcode,trial,rt,choice,item_left,item_right
389,4,29,15235.493,1,7,7
390,4,30,9458.254,1,7,7
391,4,31,1876.74,-1,7,7
392,4,32,6732.502,-1,7,7
393,4,33,1564.586,-1,0,1
394,4,34,10629.362,-1,4,3
395,4,35,9460.517,1,7,7
396,4,36,7210.473000000001,1,4,2
397,4,37,6251.0480000000025,-1,4,3
398,4,38,6443.4230000000025,-1,7,7
399,4,39,2842.802,-1,5,7
400,4,40,5514.536,1,7,7
401,4,41,1932.558,-1,1,2
402,4,42,9801.449,-1,2,1
403,4,43,5940.869000000002,1,4,2
404,4,44,3591.975,-1,5,7
405,4,45,2463.779,-1,2,1
406,4,46,4914.518,-1,5,4
407,4,47,3861.1540000000014,-1,4,3
408,4,48,1810.596,-1,7,7
409,4,49,6114.863,1,2,1
410,4,50,2444.855,-1,7,7
411,4,51,3256.276,-1,2,1
412,4,52,15007.925,-1,2,1
413,4,53,14697.957,1,7,7
414,4,54,1860.584,-1,3,4
415,4,55,5034.29,-1,4,4
416,4,56,7942.371,-1,2,4
417,4,57,1541.675,-1,1,2
418,4,58,1639.813,-1,5,7
419,4,59,3309.907,1,7,4
420,4,60,1652.721,-1,3,4
421,4,61,2686.6540000000005,-1,1,0
422,4,62,1650.025,-1,5,7
423,4,63,2717.362,-1,4,5
424,4,64,1869.81,-1,7,5
425,4,65,8438.741,1,5,4
426,4,66,1844.599,-1,7,5
427,4,67,3257.386,-1,4,2
428,4,68,1544.7620000000006,-1,1,2
429,4,69,1977.232,-1,5,7
430,4,70,5245.960999999998,-1,1,2
431,4,71,10697.016,1,7,5
432,4,72,5721.714,-1,4,7
433,4,73,7035.153,-1,7,5
434,4,74,1696.698,-1,4,5
435,4,75,5437.186,-1,4,4
436,4,76,1864.389,-1,1,2
437,4,77,6701.093000000003,-1,4,3
438,4,78,1591.685,-1,0,1
439,4,79,3241.106,-1,2,4
440,4,80,7326.800999999998,-1,1,2
441,4,81,10370.944,-1,1,0
442,4,82,6994.066,-1,4,5
443,4,83,20801.538,-1,7,7
444,4,84,3869.451,-1,5,7
445,4,85,10888.107,-1,5,4
446,4,86,15326.428,1,4,3
447,4,87,3698.599,1,5,4
448,4,88,1644.716,-1,4,5
449,4,89,5217.47,1,5,4
450,4,90,7844.831999999998,1,4,2
451,4,91,1715.8470000000002,-1,4,5
452,4,92,2732.0370000000007,-1,4,4
453,4,93,19264.999,-1,1,0
454,4,94,2416.989,-1,5,7
455,4,95,17362.41,-1,4,4
456,4,96,8393.032,1,2,1
457,4,97,4098.332,-1,0,1
458,4,98,10515.086,-1,7,5
459,4,99,31663.561,-1,3,4
460,4,100,13825.959,-1,0,1
461,4,101,3532.394,-1,0,1
462,4,102,6932.071999999999,-1,2,1
463,4,103,4322.377,-1,7,7
464,4,104,1712.77,-1,0,1
465,4,105,8741.851999999999,-1,1,2
466,4,106,18617.121,-1,4,4
467,4,107,7029.46,-1,1,0
468,4,108,17355.536,-1,1,0
469,4,109,1770.037,-1,4,4
470,4,110,5798.199000000001,-1,1,2
471,4,111,2808.845,-1,2,1
472,4,112,8212.237,1,7,7
473,4,113,2293.854,-1,2,4
474,4,114,8415.61,1,4,2
475,4,115,2697.0170000000007,-1,2,4
476,4,116,2157.263,-1,7,7
477,4,117,2450.887,-1,7,7
478,4,118,3564.241,-1,7,7
479,4,119,2070.507,-1,7,5
480,5,0,7222.438,-1,7,7
481,5,1,4765.239000000001,-1,0,1
482,5,2,3295.646,1,1,0
483,5,3,2944.05,1,2,1
484,5,4,4044.965,-1,0,1
485,5,5,5083.667,1,5,7
486,5,6,2478.845,-1,3,4
487,5,7,6831.774,-1,7,5
488,5,8,7215.97,-1,1,0
489,5,9,7304.288,-1,7,5
490,5,10,7185.6,1,0,1
491,5,11,9791.269,1,4,4
492,5,12,5181.088,-1,1,2
493,5,13,6220.18,1,1,0
494,5,14,4647.5920000000015,-1,7,7
495,5,15,8988.713,-1,5,4
496,5,16,3464.902,-1,2,4
497,5,17,10276.159,-1,4,4
498,5,18,5499.503000000002,-1,5,7
499,5,19,6396.53,1,2,1
500,5,20,3607.382,-1,1,0
501,5,21,4718.766,-1,7,7
502,5,22,6240.307,-1,3,4
503,5,23,3710.405,-1,4,5
504,5,24,4812.778,-1,0,1
505,5,25,3689.549,-1,1,2
506,5,26,7967.58,-1,1,0
507,5,27,6837.9659999999985,1,7,5
508,5,28,3779.256,1,7,7
509,5,29,3215.512,1,7,7
510,5,30,3665.191,1,7,7
511,5,31,6854.611999999999,-1,7,7
512,5,32,4058.527,-1,7,7
513,5,33,9497.24,-1,0,1
514,5,34,5471.917,-1,4,3
515,5,35,2581.39,1,7,7
516,5,36,2750.297,1,4,2
517,5,37,6351.305,-1,4,3
518,5,38,1710.409,1,7,7
519,5,39,5981.896,-1,5,7
520,5,40,4242.301,1,7,7
521,5,41,6513.653,-1,1,2
522,5,42,4276.049,1,2,1
523,5,43,4416.106,1,4,2
524,5,44,3549.203,-1,5,7
525,5,45,5117.803,-1,2,1
526,5,46,10385.769,-1,5,4
527,5,47,5970.382,1,4,3
528,5,48,4631.856,-1,7,7
529,5,49,3194.466,1,2,1
530,5,50,3151.831,-1,7,7
531,5,51,5548.877,-1,2,1
532,5,52,5032.219,-1,2,1
533,5,53,11801.06,-1,7,7
534,5,54,2841.384,-1,3,4
535,5,55,6339.8669999999975,1,4,4
536,5,56,3893.338,-1,2,4
537,5,57,1974.536,-1,1,2
538,5,58,1955.173,-1,5,7
539,5,59,4986.021,1,7,4
540,5,60,11520.602,1,3,4
541,5,61,4560.314,1,1,0
542,5,62,3483.968,-1,5,7
543,5,63,1815.661,-1,4,5
544,5,64,2644.911,1,7,5
545,5,65,5958.765,1,5,4
546,5,66,3971.287,-1,7,5
547,5,67,4262.166,-1,4,2
548,5,68,4680.479,1,1,2
549,5,69,2555.67,1,5,7
550,5,70,4514.502,1,1,2
551,5,71,4200.33,-1,7,5
552,5,72,3215.42,1,4,7
553,5,73,5822.605,-1,7,5
554,5,74,7330.5480000000025,1,4,5
555,5,75,4100.559,1,4,4
556,5,76,4450.724,1,1,2
557,5,77,7381.719,1,4,3
558,5,78,4154.848,1,0,1
559,5,79,7643.315,1,2,4
560,5,80,4333.5,-1,1,2
561,5,81,7113.265,-1,1,0
562,5,82,2821.7990000000004,-1,4,5
563,5,83,6692.084,-1,7,7
564,5,84,5363.299,1,5,7
565,5,85,7395.46,1,5,4
566,5,86,7097.294,-1,4,3
567,5,87,4372.559,1,5,4
568,5,88,5583.156999999997,-1,4,5
569,5,89,4584.432,1,5,4
570,5,90,5412.8780000000015,-1,4,2
571,5,91,2244.948,-1,4,5
572,5,92,5185.66,1,4,4
573,5,93,2717.711,1,1,0
574,5,94,7714.071,-1,5,7
575,5,95,8222.693000000001,-1,4,4
576,5,96,7420.130999999998,-1,2,1
577,5,97,10990.016,-1,0,1
578,5,98,4468.544,1,7,5
579,5,99,2355.682,1,3,4
580,5,100,4612.005,1,0,1
581,5,101,9865.907,-1,0,1
582,5,102,3959.668,1,2,1
583,5,103,11031.357,1,7,7
584,5,104,2095.772,-1,0,1
585,5,105,3203.825,-1,1,2
586,5,106,4205.344,1,4,4
587,5,107,5260.121,-1,1,0
588,5,108,3668.326,-1,1,0
589,5,109,5770.312,1,4,4
590,5,110,3339.557,-1,1,2
591,5,111,13106.934,1,2,1
592,5,112,2748.2490000000007,1,7,7
593,5,113,2600.832000000001,1,2,4
594,5,114,7194.944,-1,4,2
595,5,115,6219.534000000002,-1,2,4
596,5,116,6192.639,-1,7,7
597,5,117,4581.567,1,7,7
598,5,118,3802.61,-1,7,7
599,5,119,5948.0819999999985,1,7,5
600,6,0,2260.55,-1,7,7
601,6,1,1843.156,-1,0,1
602,6,2,2730.824,-1,1,0
603,6,3,2591.599,1,2,1
604,6,4,2012.687,-1,0,1
605,6,5,4287.015,1,5,7
606,6,6,5723.241,1,3,4
607,6,7,2819.185,1,7,5
608,6,8,2436.317,-1,1,0
609,6,9,2697.941,-1,7,5
610,6,10,1706.21,-1,0,1
611,6,11,2821.937,-1,4,4
612,6,12,2177.331,-1,1,2
613,6,13,3235.244,-1,1,0
614,6,14,2865.366,-1,7,7
615,6,15,2002.322,-1,5,4
616,6,16,1829.599,-1,2,4
617,6,17,1772.886,1,4,4
618,6,18,2618.333,-1,5,7
619,6,19,5072.362,1,2,1
620,6,20,2568.139,1,1,0
621,6,21,2989.604000000001,-1,7,7
622,6,22,1675.984,-1,3,4
623,6,23,3503.513,-1,4,5
624,6,24,2771.247000000001,-1,0,1
625,6,25,2388.186,-1,1,2
626,6,26,3945.564,1,1,0
627,6,27,3299.362,1,7,5
628,6,28,1688.906,1,7,7
629,6,29,2604.156,1,7,7
630,6,30,1623.296,1,7,7
631,6,31,3169.172,-1,7,7
632,6,32,2024.944,-1,7,7
633,6,33,2595.24,-1,0,1
634,6,34,3293.758,1,4,3
635,6,35,3866.424,1,7,7
636,6,36,2417.686,1,4,2
637,6,37,1925.797,-1,4,3
638,6,38,2135.408,1,7,7
639,6,39,2478.857,-1,5,7
640,6,40,2425.369,1,7,7
641,6,41,1891.933,-1,1,2
642,6,42,2044.302,-1,2,1
643,6,43,2331.542,1,4,2
644,6,44,4785.945,1,5,7
645,6,45,1920.198,-1,2,1
646,6,46,1467.219,1,5,4
647,6,47,3917.63,1,4,3
648,6,48,1610.102,-1,7,7
